ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
10147,26-39,male,majority,10-19y,high school,middle class,0.5559535570676705,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,2,0,1,0.0
654445,40-64,male,majority,20-29y,university,upper class,0.6709047276352923,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,1,3,0.0
31928,40-64,male,majority,20-29y,high school,upper class,0.7612274339265259,1.0,after 2015,0.0,1.0,32765,12000.0,sedan,10,0,2,0.0
668517,40-64,female,majority,20-29y,high school,upper class,0.6127386693205992,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,0,0.0
802297,26-39,female,majority,10-19y,university,working class,0.4846708440812426,0.0,before 2015,0.0,1.0,10238,15000.0,sedan,2,0,0,1.0
18141,40-64,female,majority,20-29y,high school,working class,,1.0,before 2015,1.0,0.0,32765,10000.0,sports car,2,1,0,0.0
829698,26-39,male,majority,10-19y,high school,middle class,0.3648952891745238,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,5,1,1,1.0
728209,26-39,male,majority,0-9y,none,poverty,0.3969970839837506,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
364440,16-25,female,majority,0-9y,high school,poverty,0.3487762969844098,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1.0
137282,40-64,female,majority,0-9y,high school,middle class,0.3513704740787498,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,1.0
485651,26-39,male,majority,0-9y,university,upper class,0.6214746872866204,1.0,before 2015,1.0,0.0,10238,15000.0,sedan,0,0,0,0.0
587296,65+,male,majority,0-9y,high school,upper class,0.6221966088425328,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0
870414,65+,male,majority,20-29y,university,upper class,,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,0,2,0.0
265048,26-39,female,majority,0-9y,high school,middle class,0.5088666651138563,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
501875,26-39,female,minority,10-19y,high school,middle class,0.5478432125011079,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,1,1.0
802258,26-39,female,majority,10-19y,none,middle class,0.4655797196432671,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,2,0,0,0.0
449811,26-39,male,majority,10-19y,high school,middle class,,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,1,0,0,0.0
421824,40-64,male,majority,20-29y,high school,middle class,0.5928411353633745,1.0,after 2015,0.0,1.0,32765,10000.0,sedan,5,0,1,0.0
511837,65+,male,majority,10-19y,high school,middle class,0.5499938678343249,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,3,1,1,0.0
978563,16-25,male,majority,0-9y,university,poverty,,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
603789,26-39,male,majority,10-19y,high school,working class,0.4331483979991403,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,4,0,2,0.0
906049,65+,male,majority,30y+,university,upper class,0.6438163735226072,1.0,before 2015,1.0,1.0,10238,5000.0,sedan,6,0,12,0.0
373872,26-39,male,majority,0-9y,high school,middle class,0.5117376349446104,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0
246413,26-39,female,majority,10-19y,university,working class,0.5318212282998204,1.0,before 2015,0.0,0.0,32765,13000.0,sedan,0,1,0,0.0
815872,26-39,male,majority,10-19y,high school,middle class,,1.0,before 2015,1.0,0.0,10238,9000.0,sedan,2,0,0,0.0
344420,65+,male,minority,10-19y,high school,upper class,,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,4,0,0,0.0
647248,26-39,male,majority,10-19y,university,upper class,0.5515891941594591,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,1,0,0,0.0
929235,40-64,male,majority,20-29y,high school,middle class,0.4300539952869113,1.0,before 2015,0.0,1.0,32765,9000.0,sedan,7,1,2,0.0
902302,26-39,male,majority,10-19y,university,middle class,0.5349884671528741,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,0,3,0.0
660265,40-64,female,majority,20-29y,university,upper class,0.556783098109776,1.0,after 2015,1.0,0.0,10238,12000.0,sedan,0,2,1,0.0
35012,40-64,male,majority,20-29y,none,working class,0.4217406405501712,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,5,0,4,0.0
591890,16-25,male,majority,0-9y,high school,working class,0.3489948389471766,1.0,after 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0.0
70825,26-39,male,majority,10-19y,university,working class,0.3073989670619784,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,3,0,0,0.0
424319,26-39,female,majority,10-19y,university,working class,0.2820028291007944,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,2,1,0,0.0
741579,40-64,male,majority,0-9y,high school,middle class,,1.0,before 2015,0.0,1.0,10238,9000.0,sedan,0,0,0,1.0
688393,65+,female,majority,30y+,none,middle class,0.5029451790704568,0.0,after 2015,1.0,1.0,10238,,sedan,4,0,3,0.0
736693,65+,female,majority,30y+,university,upper class,0.6041416705286826,0.0,before 2015,1.0,1.0,10238,9000.0,sedan,3,1,2,0.0
309619,40-64,male,majority,10-19y,university,middle class,,0.0,after 2015,1.0,0.0,10238,16000.0,sedan,1,2,0,1.0
896975,16-25,female,minority,0-9y,none,poverty,,0.0,before 2015,0.0,1.0,10238,17000.0,sedan,0,0,0,1.0
732352,65+,male,minority,30y+,high school,middle class,0.4752202699814938,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,4,1,1,0.0
689030,40-64,female,majority,20-29y,university,upper class,0.6579677428053038,1.0,after 2015,1.0,0.0,92101,13000.0,sedan,1,0,1,0.0
315893,65+,female,majority,30y+,high school,upper class,0.5708790194853859,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,2,3,0.0
519137,65+,male,majority,20-29y,high school,middle class,0.5148990713513059,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,2,0,0,0.0
516391,26-39,female,majority,10-19y,university,upper class,0.4955551858020328,1.0,before 2015,1.0,1.0,32765,,sedan,3,0,0,1.0
766429,40-64,female,majority,20-29y,high school,middle class,0.6110940512740566,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,3,0,2,0.0
569662,26-39,female,majority,10-19y,none,poverty,0.3674159775277167,0.0,before 2015,1.0,0.0,32765,13000.0,sedan,1,1,0,0.0
662319,40-64,female,majority,0-9y,university,upper class,0.7201250434929349,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
996456,40-64,female,minority,20-29y,none,upper class,0.6654769083432548,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,3,0,0,0.0
987410,16-25,female,majority,0-9y,university,middle class,0.5366050453280441,1.0,after 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0.0
17079,26-39,male,majority,0-9y,none,poverty,0.3712229558963678,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0
2387,16-25,female,majority,0-9y,university,middle class,0.5799325036909065,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0
324309,16-25,male,majority,0-9y,high school,poverty,0.3344023919698644,0.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,1.0
347548,40-64,male,majority,10-19y,university,upper class,0.6495399151988311,1.0,after 2015,0.0,0.0,10238,,sedan,1,0,0,0.0
126212,16-25,female,majority,0-9y,university,upper class,0.6413551856342549,1.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,0.0
62946,26-39,male,majority,10-19y,high school,middle class,0.4059780291605985,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,1,0,5,0.0
396343,16-25,female,majority,0-9y,none,poverty,0.4881198548918551,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,1.0
826642,26-39,male,majority,0-9y,university,middle class,0.4431951721175779,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
276067,65+,male,minority,30y+,none,upper class,0.5548235985306158,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,3,1,4,0.0
887453,65+,female,majority,20-29y,high school,upper class,,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,1,0,3,0.0
698126,40-64,male,majority,20-29y,university,upper class,0.701769802887006,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,3,0,3,0.0
612763,40-64,male,majority,10-19y,high school,upper class,0.8196276850171244,1.0,after 2015,1.0,1.0,32765,13000.0,sedan,5,0,1,1.0
363820,26-39,male,majority,10-19y,high school,upper class,0.6550291791637752,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,2,1,2,0.0
714830,26-39,male,majority,10-19y,none,working class,0.4371078057546074,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,2,1,0,1.0
940917,26-39,female,minority,10-19y,none,poverty,0.2906585782861853,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,1.0
697129,40-64,male,majority,0-9y,high school,middle class,0.5127685822149168,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
894548,40-64,female,majority,0-9y,high school,working class,0.434199369972067,0.0,before 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,1.0
965368,65+,female,minority,10-19y,none,upper class,0.7109210375414182,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,3,0.0
864356,40-64,male,majority,20-29y,university,upper class,0.4158806589209596,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,6,2,2,0.0
92154,26-39,female,majority,10-19y,high school,working class,0.3147995375528103,1.0,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,2,0.0
709025,65+,female,majority,30y+,high school,middle class,0.4631299020210217,1.0,before 2015,1.0,1.0,10238,12000.0,sports car,1,1,1,0.0
329019,16-25,male,majority,0-9y,high school,poverty,0.2510366998612605,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
10486,40-64,male,majority,20-29y,university,upper class,0.5731585837938462,0.0,after 2015,1.0,1.0,32765,9000.0,sedan,9,0,3,0.0
952019,40-64,female,majority,10-19y,university,upper class,0.7505761646832245,1.0,after 2015,1.0,1.0,32765,10000.0,sports car,1,0,3,0.0
991191,16-25,male,majority,0-9y,high school,poverty,0.244800637971111,1.0,before 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,1.0
637550,26-39,female,minority,10-19y,university,middle class,0.5085490064052536,1.0,before 2015,1.0,0.0,10238,11000.0,sedan,0,0,0,0.0
425246,40-64,male,majority,10-19y,university,upper class,0.4623747202774952,0.0,after 2015,1.0,1.0,10238,14000.0,sedan,2,1,0,0.0
664096,40-64,male,majority,20-29y,high school,upper class,0.5109020423243751,1.0,after 2015,0.0,1.0,10238,,sedan,4,0,6,0.0
540977,26-39,female,majority,10-19y,university,upper class,0.674254143860007,1.0,after 2015,0.0,1.0,10238,7000.0,sedan,2,0,0,0.0
823403,40-64,female,majority,20-29y,high school,upper class,0.5928413131762896,1.0,after 2015,0.0,0.0,10238,12000.0,sedan,0,1,0,0.0
461730,16-25,female,majority,0-9y,high school,working class,0.5689042718463312,1.0,before 2015,0.0,0.0,32765,14000.0,sedan,0,0,0,1.0
595420,40-64,female,minority,0-9y,none,working class,0.3448712040183041,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
26485,65+,male,majority,30y+,university,upper class,0.6098980465197524,1.0,before 2015,1.0,1.0,32765,,sedan,12,0,5,0.0
40228,26-39,male,majority,10-19y,none,working class,0.6939218716430463,0.0,before 2015,0.0,1.0,32765,11000.0,sedan,2,0,0,1.0
949507,26-39,male,majority,0-9y,university,upper class,0.6127229192722764,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,1.0
976988,40-64,male,majority,20-29y,university,upper class,0.7848660690191614,1.0,after 2015,1.0,0.0,92101,10000.0,sedan,0,0,0,1.0
357834,26-39,male,majority,10-19y,university,middle class,0.4559525834279399,0.0,after 2015,1.0,0.0,10238,13000.0,sedan,1,1,1,1.0
829614,40-64,male,majority,10-19y,university,middle class,0.4107534729412132,1.0,after 2015,0.0,0.0,32765,11000.0,sedan,1,0,1,0.0
648168,26-39,female,majority,0-9y,university,middle class,0.4717364514419842,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
53039,26-39,female,majority,10-19y,high school,upper class,0.416687975770655,0.0,after 2015,0.0,0.0,32765,,sedan,1,0,0,1.0
154397,26-39,male,majority,10-19y,university,middle class,0.4006684278650776,1.0,before 2015,1.0,1.0,32765,11000.0,sedan,3,0,0,1.0
414765,26-39,male,majority,0-9y,high school,poverty,,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
800726,65+,female,majority,30y+,university,upper class,,0.0,before 2015,1.0,1.0,32765,9000.0,sedan,9,0,0,0.0
417843,40-64,female,majority,20-29y,university,upper class,0.6349270821717167,1.0,after 2015,1.0,1.0,10238,15000.0,sedan,0,2,0,0.0
855494,16-25,female,majority,0-9y,university,working class,0.4525725494473919,0.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,1.0
336163,40-64,female,majority,0-9y,university,upper class,0.8650769553530809,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,0.0
824026,65+,female,majority,10-19y,university,upper class,0.6273248951416136,1.0,after 2015,1.0,1.0,10238,6000.0,sedan,0,0,1,0.0
893383,40-64,male,majority,10-19y,high school,middle class,0.4661136767565796,1.0,after 2015,1.0,1.0,32765,6000.0,sedan,2,1,3,0.0
262721,26-39,female,majority,10-19y,high school,poverty,0.3801588643206439,0.0,after 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
965608,40-64,female,majority,10-19y,university,upper class,0.573464223595704,1.0,after 2015,1.0,1.0,10238,,sedan,0,1,3,0.0
290734,16-25,male,majority,0-9y,high school,middle class,0.4573907349419177,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,1.0
391244,40-64,male,minority,0-9y,high school,upper class,0.7317146581904098,1.0,after 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0.0
582199,16-25,male,minority,0-9y,none,poverty,0.4143119502240556,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
565356,26-39,female,majority,10-19y,high school,poverty,0.4981216883745052,1.0,before 2015,0.0,1.0,32765,,sedan,2,1,0,1.0
950731,40-64,male,majority,0-9y,university,upper class,0.5872814257214412,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
266513,40-64,female,majority,20-29y,university,upper class,0.5209454270821574,1.0,before 2015,0.0,1.0,32765,8000.0,sedan,4,0,0,0.0
601379,40-64,female,majority,0-9y,high school,middle class,0.6232265163604744,1.0,after 2015,0.0,1.0,32765,6000.0,sedan,0,0,0,0.0
45398,26-39,female,majority,10-19y,high school,working class,0.4138204352537412,1.0,before 2015,0.0,0.0,32765,,sedan,2,1,0,1.0
188958,65+,male,majority,10-19y,university,upper class,0.5569769244372392,1.0,before 2015,1.0,0.0,32765,8000.0,sedan,4,0,2,1.0
992127,40-64,male,majority,20-29y,university,upper class,0.5147764890373373,1.0,before 2015,0.0,0.0,32765,12000.0,sedan,10,4,2,1.0
505640,16-25,male,majority,0-9y,high school,working class,0.4378132018571619,1.0,before 2015,0.0,1.0,32765,15000.0,sedan,0,0,0,1.0
768656,40-64,male,majority,20-29y,high school,upper class,0.7379104724161729,1.0,before 2015,0.0,1.0,92101,11000.0,sedan,5,0,4,0.0
442998,65+,male,majority,10-19y,university,upper class,0.5177198597638372,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,0,0,1,0.0
596657,65+,male,majority,30y+,high school,upper class,0.5243323363452949,0.0,before 2015,0.0,1.0,10238,,sedan,6,0,2,0.0
418047,40-64,male,majority,20-29y,high school,upper class,0.5935481774271312,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,6,0,5,0.0
39769,65+,female,majority,30y+,university,upper class,0.7063009021300406,1.0,before 2015,0.0,1.0,32765,13000.0,sedan,3,0,0,0.0
615882,26-39,female,majority,10-19y,none,poverty,0.3982236375077561,1.0,before 2015,0.0,1.0,10238,9000.0,sedan,1,0,6,0.0
310939,65+,female,majority,10-19y,high school,upper class,0.6764470887101591,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,0.0
73235,65+,male,minority,30y+,high school,upper class,0.6080055626977543,1.0,after 2015,0.0,1.0,32765,12000.0,sedan,7,1,2,0.0
804514,40-64,female,majority,20-29y,none,working class,0.3237033786628938,0.0,before 2015,1.0,1.0,10238,14000.0,sedan,0,0,0,0.0
449844,65+,female,majority,10-19y,university,upper class,,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,1,1,0,0.0
944057,16-25,male,majority,0-9y,none,poverty,0.2915625919498569,0.0,before 2015,0.0,1.0,32765,9000.0,sedan,0,0,0,1.0
842821,26-39,female,majority,10-19y,high school,working class,0.4191538153599215,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,1,0,0,0.0
106974,65+,male,majority,30y+,university,upper class,0.4697990837580598,0.0,before 2015,1.0,1.0,10238,,sedan,3,0,1,0.0
628348,26-39,female,majority,10-19y,university,middle class,,1.0,before 2015,0.0,1.0,92101,12000.0,sedan,3,1,0,1.0
604631,26-39,male,majority,0-9y,university,upper class,0.6569867760775172,0.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
41553,16-25,male,majority,0-9y,high school,working class,0.2686203221878676,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0
125857,40-64,male,majority,10-19y,none,middle class,0.3646366077692855,1.0,after 2015,0.0,0.0,10238,,sedan,1,0,1,0.0
255531,40-64,male,minority,10-19y,none,middle class,0.5712885494530485,0.0,after 2015,0.0,0.0,10238,15000.0,sedan,2,0,0,0.0
858383,26-39,female,majority,10-19y,high school,middle class,0.4916779096305542,1.0,after 2015,0.0,0.0,32765,12000.0,sedan,1,0,1,1.0
995469,16-25,male,majority,0-9y,high school,poverty,,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
692522,40-64,male,minority,20-29y,high school,upper class,0.5134071870775959,1.0,after 2015,1.0,1.0,32765,10000.0,sedan,9,0,2,0.0
233436,26-39,female,majority,10-19y,university,upper class,0.3837012341538176,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,0.0
99527,26-39,male,majority,10-19y,university,middle class,0.5418297585749775,1.0,before 2015,1.0,0.0,10238,,sedan,1,0,1,0.0
660734,40-64,female,majority,20-29y,university,upper class,0.5369598510872825,0.0,after 2015,0.0,0.0,10238,14000.0,sedan,0,0,2,0.0
527814,26-39,male,minority,10-19y,none,poverty,0.5090413982006466,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,1,0,3,1.0
830121,65+,female,majority,20-29y,university,upper class,0.7530509465119786,1.0,before 2015,1.0,1.0,32765,11000.0,sedan,2,0,0,1.0
9402,65+,male,majority,0-9y,university,upper class,0.6686340965793353,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,0.0
259799,16-25,female,majority,0-9y,none,poverty,0.3908507040938473,0.0,before 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,0.0
542840,16-25,female,majority,0-9y,none,poverty,0.2994278095235692,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,1.0
646884,65+,male,majority,30y+,university,upper class,,1.0,after 2015,0.0,1.0,32765,7000.0,sedan,13,1,2,0.0
537211,16-25,female,majority,0-9y,none,poverty,0.3449328776108291,1.0,before 2015,0.0,1.0,10238,8000.0,sedan,0,0,0,0.0
804227,40-64,male,majority,20-29y,high school,working class,0.4345202321987589,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,2,0,3,1.0
622416,40-64,female,majority,20-29y,university,upper class,0.6179059580876206,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,2,0.0
400017,26-39,female,majority,10-19y,none,poverty,0.2701930462498648,1.0,after 2015,1.0,0.0,10238,12000.0,sedan,0,0,1,0.0
566975,26-39,female,majority,10-19y,university,working class,0.4210314732941192,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
808611,40-64,male,majority,0-9y,university,upper class,0.7113338774099593,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
545723,16-25,female,majority,0-9y,high school,middle class,0.5846884597070352,1.0,after 2015,0.0,1.0,10238,9000.0,sedan,0,0,0,0.0
170305,26-39,female,majority,10-19y,university,upper class,0.6836425134907735,0.0,after 2015,0.0,1.0,10238,8000.0,sedan,0,1,1,0.0
387428,26-39,female,majority,10-19y,none,working class,0.4546562937959736,0.0,before 2015,0.0,0.0,10238,18000.0,sedan,2,0,0,0.0
456377,26-39,female,majority,10-19y,university,working class,,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,1,0.0
304304,26-39,male,majority,10-19y,high school,middle class,0.2292753633984657,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,3,0,2,0.0
999261,65+,female,majority,10-19y,university,upper class,,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,1,1,0.0
280959,26-39,female,minority,0-9y,university,middle class,0.6203870038206979,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,1.0
34444,26-39,male,minority,10-19y,university,upper class,0.4532321647211416,1.0,after 2015,0.0,0.0,10238,9000.0,sedan,1,0,2,0.0
297223,40-64,male,majority,20-29y,high school,working class,,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,3,0,4,0.0
401166,65+,female,majority,30y+,university,upper class,0.6560726354622702,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,3,1,2,0.0
822628,40-64,female,majority,20-29y,university,upper class,0.6567261474740121,1.0,after 2015,1.0,1.0,32765,5000.0,sedan,3,1,1,0.0
125168,16-25,male,majority,0-9y,high school,working class,0.3621741186724681,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
480452,26-39,female,majority,0-9y,university,upper class,0.7641329165005233,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0
310760,16-25,male,minority,0-9y,high school,poverty,,0.0,before 2015,0.0,0.0,32765,11000.0,sedan,0,0,0,1.0
85547,65+,female,majority,20-29y,high school,middle class,0.4614475649214911,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,2,0,2,0.0
