City_Code,Region_Code,Accomodation_Type,Reco_Insurance_Type,Upper_Age,Lower_Age,Is_Spouse,Health Indicator,Holding_Policy_Duration,Holding_Policy_Type,Reco_Policy_Cat,Reco_Policy_Premium,Response
C2,2708,Owned,Individual,65,65,No,,5.0,3.0,18,15392.0,1
C1,24,Owned,Individual,31,31,No,,3.0,3.0,18,7692.0,1
C2,2616,Rented,Individual,31,31,No,X1,2.0,3.0,3,8052.0,1
C6,1181,Owned,Joint,38,34,Yes,X4,6.0,2.0,20,12857.6,1
C4,4194,Owned,Joint,41,21,No,X2,5.0,3.0,8,16606.8,1
C20,1740,Rented,Individual,75,75,No,X3,4.0,3.0,17,21600.0,0
C3,3564,Owned,Joint,45,38,Yes,X3,6.0,4.0,15,24414.0,0
C2,562,Rented,Individual,28,28,No,X2,,,22,5688.0,1
C6,824,Rented,Individual,24,24,No,X1,,,21,10416.0,1
C9,1442,Owned,Individual,50,50,No,,,,22,14424.0,1
C1,69,Owned,Individual,75,75,No,X4,14+,4.0,17,19260.0,1
C3,2097,Rented,Individual,73,73,No,X1,1.0,3.0,16,22592.0,0
C2,203,Owned,Individual,60,60,No,,7.0,3.0,3,20544.0,0
C8,3809,Owned,Individual,22,22,No,X3,,,21,9520.0,0
C21,4944,Rented,Joint,38,16,Yes,X4,1.0,2.0,17,21760.0,1
C4,209,Rented,Individual,19,19,No,X3,,,16,9142.0,1
C17,4355,Owned,Joint,59,17,No,X3,2.0,1.0,2,25662.0,1
C6,202,Rented,Individual,23,23,No,,1.0,2.0,20,7728.0,0
C18,277,Rented,Individual,44,44,No,X1,5.0,2.0,19,13340.0,0
C1,442,Rented,Individual,32,32,No,X2,,,16,6490.0,1
C19,2111,Owned,Individual,27,27,No,X1,2.0,1.0,2,8820.0,0
C1,530,Rented,Individual,22,22,No,,,,16,3966.0,1
C17,3217,Rented,Individual,35,35,No,,6.0,1.0,12,6816.0,0
C15,1831,Owned,Individual,39,39,No,X2,,,22,15246.0,1
C7,663,Owned,Joint,39,23,No,X2,14.0,1.0,15,20099.2,0
C1,4592,Rented,Individual,74,74,No,,1.0,3.0,22,18570.0,1
C6,3797,Owned,Joint,46,19,Yes,X1,3.0,3.0,21,19830.0,1
C7,677,Owned,Individual,37,37,No,X1,7.0,1.0,5,8568.0,1
C1,142,Owned,Joint,50,19,Yes,X2,10.0,1.0,19,21450.0,1
C1,89,Owned,Joint,66,61,Yes,X2,2.0,2.0,17,32512.0,1
C7,3030,Rented,Individual,36,36,No,X2,14+,3.0,21,8064.0,0
C1,1844,Owned,Individual,71,71,No,X2,6.0,3.0,18,18452.0,1
C9,388,Rented,Individual,29,29,No,X1,,,17,9696.0,1
C21,4513,Owned,Individual,37,37,No,X4,,,13,8302.0,1
C3,64,Owned,Individual,69,69,No,X4,3.0,1.0,16,17864.0,0
C26,1291,Rented,Individual,57,57,No,,,,12,14112.0,1
C2,1322,Owned,Joint,41,40,Yes,,14+,3.0,21,16354.8,0
C2,936,Owned,Individual,42,42,No,X4,14+,3.0,3,10476.0,0
C1,590,Owned,Individual,54,54,No,X1,14+,1.0,16,11844.0,1
C1,614,Owned,Joint,44,40,Yes,X1,2.0,4.0,17,23619.2,0
C2,3420,Owned,Individual,46,46,No,,3.0,3.0,21,15262.0,0
C2,2189,Owned,Individual,28,28,No,X3,4.0,3.0,22,6930.0,0
C18,980,Owned,Individual,75,75,No,,,,21,20434.0,1
C18,277,Rented,Individual,75,75,No,,,,20,23112.0,0
C1,802,Owned,Joint,75,70,Yes,X2,9.0,3.0,21,29282.4,1
C4,139,Rented,Individual,22,22,No,X6,,,6,6340.0,0
C33,4727,Owned,Individual,27,27,No,X3,2.0,1.0,19,6510.0,1
C9,2143,Rented,Individual,22,22,No,X3,,,21,8988.0,0
C3,245,Owned,Individual,26,26,No,X1,4.0,2.0,16,9394.0,0
C13,289,Owned,Individual,34,34,No,,4.0,4.0,17,7512.0,1
C10,1685,Owned,Joint,51,46,Yes,X5,1.0,4.0,22,19140.0,1
C7,3249,Owned,Joint,54,51,Yes,X1,10.0,1.0,15,14958.0,1
C1,180,Owned,Joint,75,67,Yes,X5,10.0,4.0,17,33252.0,1
C17,328,Owned,Individual,47,47,No,,4.0,2.0,20,15158.0,0
C18,731,Rented,Individual,45,45,No,,8.0,3.0,15,11500.0,1
C16,1056,Rented,Individual,45,45,No,X2,,,20,11322.0,1
C22,695,Rented,Individual,27,27,No,X1,,,18,10836.0,0
C15,553,Owned,Individual,35,35,No,X5,2.0,3.0,21,9952.0,0
C2,3386,Owned,Individual,34,34,No,,8.0,3.0,3,7584.0,0
C11,2000,Owned,Individual,68,68,No,X6,11.0,2.0,17,16536.0,0
C2,4900,Owned,Individual,68,68,No,X5,14+,3.0,3,16296.0,1
C5,4387,Owned,Individual,72,72,No,X3,14+,3.0,10,21090.0,1
C4,1960,Rented,Individual,18,18,No,X3,,,22,4158.0,1
C2,47,Rented,Individual,61,61,No,X4,4.0,3.0,22,19006.0,0
C3,1098,Owned,Individual,40,40,No,X1,3.0,3.0,17,13772.0,1
C13,687,Owned,Joint,26,24,Yes,X1,,,21,9440.0,0
C27,1335,Owned,Joint,68,67,Yes,,7.0,3.0,4,25290.0,1
C19,2086,Owned,Individual,32,32,No,X4,6.0,4.0,22,11592.0,1
C3,2044,Owned,Individual,56,56,No,X1,10.0,1.0,17,16744.0,0
C2,438,Owned,Individual,62,62,No,X1,,,11,14742.0,0
C3,56,Owned,Joint,41,31,Yes,X3,6.0,2.0,19,17942.4,1
C2,444,Owned,Joint,73,69,Yes,,,,14,28364.8,1
C28,4907,Rented,Joint,45,32,No,X2,3.0,1.0,21,18900.0,0
C1,1055,Rented,Joint,25,24,Yes,,2.0,1.0,19,10200.0,1
C1,530,Owned,Individual,42,42,No,,4.0,3.0,21,12900.0,1
C12,115,Owned,Individual,24,24,No,X2,1.0,1.0,19,6580.0,0
C1,2746,Owned,Joint,54,19,No,X1,,,21,19575.0,0
C36,86,Owned,Individual,29,29,No,X3,,,21,10336.0,0
C8,4471,Owned,Individual,30,30,No,X4,4.0,3.0,10,10352.0,1
C11,486,Owned,Individual,34,34,No,X1,,,15,8904.0,1
C3,1791,Owned,Individual,35,35,No,,,,21,9772.0,0
C32,1593,Rented,Individual,21,21,No,,,,12,4888.0,0
C2,4621,Rented,Individual,23,23,No,,,,17,5416.0,0
C1,1969,Owned,Individual,25,25,No,X1,,,16,10128.0,1
C9,1863,Owned,Joint,37,31,Yes,X1,4.0,2.0,21,13708.8,0
C18,341,Owned,Individual,55,55,No,,6.0,2.0,2,14534.0,0
C1,1114,Owned,Individual,54,54,No,,,,16,9810.0,1
C10,45,Rented,Individual,32,32,No,X6,,,2,6400.0,0
C11,1454,Rented,Joint,47,31,Yes,X1,10.0,3.0,18,14760.0,0
C8,4253,Owned,Joint,23,22,Yes,,1.0,1.0,12,5166.0,0
C33,390,Rented,Individual,38,38,No,X2,,,5,13300.0,1
C1,2599,Rented,Individual,25,25,No,,,,19,7896.0,0
C1,217,Rented,Individual,57,57,No,X6,14+,1.0,19,16744.0,1
C18,917,Rented,Individual,41,41,No,X2,2.0,1.0,19,13086.0,1
C2,1820,Rented,Individual,38,38,No,X2,,,22,7524.0,0
C16,40,Rented,Individual,25,25,No,X1,,,22,6160.0,1
C1,1065,Owned,Individual,70,70,No,X4,8.0,2.0,18,21284.0,0
C23,366,Rented,Individual,49,49,No,X1,9.0,3.0,21,15288.0,0
C6,536,Owned,Individual,39,39,No,X4,12.0,4.0,18,11880.0,1
C32,2135,Rented,Individual,26,26,No,X3,1.0,1.0,16,11916.0,1
C2,1288,Rented,Individual,27,27,No,X4,,,22,8064.0,1
C4,1679,Rented,Individual,20,20,No,,,,14,3588.0,0
C15,213,Owned,Individual,61,61,No,X3,3.0,3.0,22,16224.0,1
C24,5809,Rented,Individual,40,40,No,X2,,,13,9344.0,1
C6,667,Owned,Individual,75,75,No,X1,12.0,2.0,13,15960.0,1
C16,309,Owned,Individual,27,27,No,X1,,,15,7868.0,1
C1,802,Owned,Individual,58,58,No,X2,14+,3.0,20,12320.0,0
C32,5330,Owned,Individual,28,28,No,X2,,,7,10530.0,1
C1,1341,Rented,Individual,24,24,No,X3,,,19,5968.0,0
C1,8,Rented,Individual,60,60,No,,6.0,3.0,22,19296.0,0
C9,2021,Rented,Joint,22,21,Yes,X3,,,20,8148.0,1
C22,260,Owned,Individual,63,63,No,X2,5.0,3.0,21,15860.0,0
C14,2895,Rented,Individual,31,31,No,X2,1.0,3.0,16,9472.0,1
C4,105,Owned,Individual,23,23,No,,,,5,6150.0,1
C3,265,Owned,Individual,47,47,No,X1,4.0,1.0,2,10710.0,1
C3,336,Rented,Joint,47,19,No,X3,2.0,1.0,21,27888.0,0
C1,2404,Owned,Individual,50,50,No,X1,5.0,3.0,19,11970.0,0
C20,170,Rented,Individual,33,33,No,X3,8.0,3.0,18,10926.0,1
C2,2019,Rented,Individual,31,31,No,,,,21,9870.0,1
C9,4097,Rented,Individual,25,25,No,,,,14,10476.0,1
C1,2578,Owned,Individual,64,64,No,X3,13.0,2.0,17,16240.0,1
C2,3323,Rented,Individual,33,33,No,X2,1.0,1.0,3,7240.0,1
C1,2075,Owned,Individual,49,49,No,X1,2.0,2.0,17,11646.0,1
C16,904,Rented,Individual,18,18,No,X6,,,15,2408.0,1
C2,17,Owned,Individual,28,28,No,,6.0,3.0,18,4640.0,1
C13,2920,Owned,Individual,75,75,No,X2,2.0,3.0,2,17670.0,0
C8,3494,Owned,Joint,65,51,Yes,X4,,,2,22579.2,0
C1,207,Owned,Individual,71,71,No,X2,4.0,3.0,17,20256.0,0
C2,18,Owned,Joint,67,23,Yes,X2,14+,1.0,22,25200.0,0
C9,2060,Owned,Individual,29,29,No,X1,2.0,3.0,1,7896.0,0
C15,1006,Owned,Individual,50,50,No,X4,,,22,17472.0,1
C1,1728,Rented,Individual,32,32,No,X2,,,18,13340.0,0
C2,1649,Rented,Individual,38,38,No,,3.0,4.0,3,12780.0,0
C1,3061,Owned,Joint,67,57,Yes,X1,10.0,3.0,18,29088.0,1
C9,740,Rented,Individual,52,52,No,X3,2.0,4.0,22,16440.0,0
C4,4381,Owned,Individual,23,23,No,X6,,,21,8974.0,0
C2,4923,Owned,Joint,70,45,No,X6,,,14,29970.0,0
C2,1854,Rented,Individual,26,26,No,X1,,,17,8484.0,0
C7,516,Owned,Individual,75,75,No,,14+,3.0,14,19944.0,0
C1,760,Rented,Individual,49,49,No,X2,14+,4.0,22,11140.0,0
C17,4820,Rented,Individual,64,64,No,,2.0,1.0,1,17108.0,0
C2,6001,Owned,Individual,21,21,No,X6,,,22,6220.0,0
C3,1315,Rented,Individual,27,27,No,,1.0,2.0,17,12114.0,0
C1,4611,Owned,Joint,75,40,No,X3,8.0,3.0,12,37452.8,0
C4,1638,Owned,Joint,44,39,No,X4,,,19,17843.2,0
C4,173,Owned,Joint,49,47,Yes,,10.0,3.0,14,21465.6,0
C3,4115,Owned,Individual,52,52,No,X2,,,18,12606.0,0
C2,1896,Owned,Individual,30,30,No,X2,10.0,3.0,3,13020.0,0
C8,4242,Rented,Joint,39,33,Yes,,12.0,3.0,22,19404.0,1
C1,4110,Rented,Individual,24,24,No,X3,,,19,10080.0,1
C1,1207,Owned,Individual,70,70,No,,2.0,4.0,18,16744.0,1
C17,4576,Rented,Individual,36,36,No,X6,4.0,1.0,19,11556.0,1
C29,93,Rented,Individual,35,35,No,X1,2.0,1.0,19,10144.0,0
C1,2434,Owned,Individual,65,65,No,X4,14+,4.0,17,19710.0,1
C11,3673,Rented,Individual,38,38,No,X4,2.0,2.0,20,12880.0,1
C13,546,Rented,Individual,19,19,No,,,,13,6160.0,0
C6,1150,Owned,Individual,63,63,No,X2,,,22,18592.0,0
C24,2755,Owned,Individual,49,49,No,,,,19,11052.0,0
C4,1008,Rented,Individual,48,48,No,,14+,1.0,6,16200.0,0
C3,3775,Rented,Individual,32,32,No,,4.0,3.0,21,10000.0,0
C1,3191,Owned,Individual,57,57,No,,7.0,2.0,20,15096.0,0
C7,1476,Rented,Joint,68,63,Yes,X3,,,15,27961.6,1
C1,4086,Rented,Individual,39,39,No,X3,,,22,8124.0,0
C18,277,Owned,Joint,64,62,Yes,,2.0,3.0,20,27090.0,0
C15,1621,Rented,Individual,68,68,No,X4,14+,3.0,18,15048.0,0
C2,646,Owned,Joint,48,46,Yes,X1,,,3,22281.6,0
C7,3060,Rented,Individual,35,35,No,X1,3.0,3.0,15,13288.0,1
C2,3095,Owned,Individual,47,47,No,,1.0,1.0,13,16060.0,0
C11,2000,Rented,Individual,44,44,No,,,,17,16416.0,0
C3,3587,Rented,Joint,20,19,No,X1,,,21,6588.0,0
C3,1147,Rented,Individual,54,54,No,,4.0,3.0,18,11718.0,1
C20,1599,Owned,Individual,40,40,No,X4,3.0,3.0,22,15048.0,0
C1,1319,Owned,Individual,57,57,No,X4,10.0,3.0,16,17342.0,0
C1,590,Owned,Individual,25,25,No,,,,16,6980.0,1
C19,647,Owned,Individual,53,53,No,X2,1.0,1.0,16,17976.0,0
C8,2736,Owned,Joint,73,70,Yes,X1,3.0,3.0,21,23296.0,0
C33,1689,Rented,Joint,65,57,Yes,X5,,,21,30240.0,0
C2,1667,Rented,Individual,28,28,No,X1,5.0,4.0,17,11424.0,0
C13,996,Rented,Individual,75,75,No,X6,,,21,16940.0,1
C2,1888,Owned,Joint,73,65,Yes,X2,,,22,28770.0,0
C9,1353,Owned,Joint,56,18,No,X1,2.0,3.0,22,22633.6,1
C4,3836,Rented,Individual,24,24,No,X1,,,5,10288.0,0
C4,742,Rented,Individual,54,54,No,X2,14+,3.0,17,14400.0,1
C15,2479,Owned,Individual,72,72,No,X1,5.0,1.0,16,23220.0,0
C24,5547,Rented,Joint,47,45,Yes,X4,,,22,24648.0,0
C15,3513,Rented,Individual,49,49,No,X1,14+,3.0,22,13220.0,0
C9,928,Owned,Individual,64,64,No,X1,,,22,18944.0,0
C1,614,Owned,Individual,69,69,No,X2,4.0,3.0,17,19072.0,0
C5,861,Rented,Individual,73,73,No,,13.0,3.0,5,23256.0,0
C21,5388,Owned,Individual,56,56,No,X3,,,13,18900.0,0
C2,290,Rented,Individual,32,32,No,,1.0,3.0,3,6410.0,0
C24,1104,Owned,Individual,27,27,No,X3,,,5,7848.0,0
C1,25,Owned,Individual,72,72,No,,3.0,1.0,18,17290.0,0
C4,779,Rented,Individual,30,30,No,,,,19,6410.0,1
C3,238,Owned,Joint,60,30,No,,3.0,1.0,19,29036.8,0
C2,560,Rented,Individual,28,28,No,X1,,,22,10262.0,1
C2,3638,Owned,Individual,54,54,No,X2,6.0,2.0,17,15574.0,0
C18,1178,Rented,Individual,36,36,No,X4,1.0,1.0,19,14762.0,0
C5,1588,Rented,Individual,65,65,No,X1,4.0,1.0,1,18180.0,0
C1,997,Owned,Joint,61,55,Yes,,1.0,4.0,22,23990.4,1
C9,841,Owned,Individual,50,50,No,X2,,,21,16094.0,1
C5,2834,Rented,Individual,22,22,No,X4,1.0,1.0,15,5000.0,1
C3,4461,Rented,Individual,24,24,No,X1,4.0,3.0,16,5296.0,0
C4,211,Owned,Individual,39,39,No,X3,7.0,3.0,5,12738.0,0
C1,4,Owned,Joint,62,60,Yes,X2,8.0,2.0,16,32064.0,0
C19,1832,Owned,Individual,23,23,No,X1,1.0,4.0,22,9212.0,1
C4,1612,Owned,Individual,28,28,No,X4,,,22,5136.0,1
C11,98,Owned,Individual,58,58,No,X6,14+,2.0,2,13680.0,1
C24,1894,Owned,Joint,59,52,No,,14+,3.0,18,19770.0,1
C21,4070,Owned,Individual,40,40,No,X7,,,20,10276.0,0
C5,788,Rented,Individual,54,54,No,X1,14+,2.0,9,14740.0,0
C1,25,Owned,Individual,50,50,No,,,,16,17082.0,0
C17,3259,Owned,Individual,63,63,No,X3,14+,3.0,1,12216.0,0
C4,81,Owned,Individual,24,24,No,X2,,,17,3852.0,0
C1,36,Rented,Individual,23,23,No,,,,12,7010.0,1
C8,2671,Owned,Individual,23,23,No,X4,,,20,7368.0,1
C1,62,Owned,Individual,72,72,No,X3,6.0,1.0,16,20944.0,0
C9,3320,Owned,Individual,66,66,No,X1,12.0,2.0,12,14066.0,0
C18,1773,Rented,Individual,41,41,No,,2.0,3.0,19,11484.0,0
C2,936,Rented,Individual,23,23,No,X3,,,18,7692.0,1
C12,965,Rented,Individual,22,22,No,X3,,,10,4248.0,0
C10,193,Rented,Individual,27,27,No,X1,6.0,3.0,21,6610.0,0
C1,741,Owned,Joint,73,67,Yes,X4,,,14,31365.0,1
C11,2000,Owned,Joint,55,21,Yes,X2,14+,3.0,17,28496.0,0
C4,1021,Rented,Individual,26,26,No,X3,3.0,3.0,14,5670.0,1
C2,672,Owned,Individual,75,75,No,X1,5.0,4.0,15,20340.0,0
C9,157,Owned,Individual,44,44,No,X4,5.0,3.0,21,10998.0,1
C4,1954,Rented,Individual,27,27,No,X3,,,13,10440.0,1
C1,611,Rented,Individual,41,41,No,,6.0,2.0,19,10800.0,0
C3,1666,Owned,Joint,67,57,No,X4,14+,3.0,18,25084.8,1
C7,2266,Rented,Individual,24,24,No,X1,,,20,10288.0,1
C12,3788,Rented,Individual,47,47,No,X1,,,9,13560.0,1
C2,706,Owned,Individual,48,48,No,X2,,,21,11560.0,1
C9,66,Rented,Joint,57,47,Yes,X1,1.0,4.0,22,22752.0,0
C2,2019,Owned,Joint,75,74,Yes,X1,9.0,4.0,17,26124.0,0
C9,1508,Rented,Individual,55,55,No,,14+,3.0,21,11560.0,0
C9,1183,Rented,Individual,46,46,No,,14+,3.0,5,17108.0,1
C6,2062,Rented,Individual,19,19,No,X2,,,13,8918.0,1
C16,2937,Owned,Individual,49,49,No,X3,14+,3.0,18,11052.0,0
C1,1389,Owned,Individual,73,73,No,X2,,,19,17388.0,0
C2,1372,Owned,Individual,31,31,No,X4,,,3,13700.0,0
C10,648,Rented,Individual,22,22,No,,,,21,4428.0,0
C20,1491,Rented,Individual,34,34,No,X6,,,12,6600.0,1
C1,1884,Owned,Joint,70,63,Yes,X1,14+,1.0,16,25126.4,0
C3,230,Rented,Individual,46,46,No,,,,20,15990.0,0
C34,391,Rented,Individual,19,19,No,X3,,,22,2612.0,1
C21,4182,Owned,Individual,57,57,No,,14+,3.0,9,17332.0,1
C2,4595,Rented,Individual,28,28,No,X1,,,22,6420.0,1
C2,1424,Owned,Joint,75,53,No,X1,,,22,32320.4,1
C4,1534,Owned,Individual,73,73,No,,,,5,20844.0,1
C2,937,Rented,Individual,72,72,No,X3,3.0,3.0,22,18312.0,1
C8,2988,Owned,Joint,69,66,Yes,X2,,,20,26370.0,0
C1,2790,Owned,Individual,65,65,No,X4,14+,3.0,20,15648.0,1
C12,585,Owned,Individual,34,34,No,,1.0,2.0,16,8088.0,0
C1,559,Rented,Individual,41,41,No,X1,,,18,9282.0,0
C6,1795,Rented,Individual,44,44,No,X2,5.0,2.0,15,9280.0,1
C4,3310,Owned,Individual,51,51,No,X3,6.0,3.0,6,16380.0,1
C2,4127,Owned,Joint,53,19,No,X4,14+,3.0,18,30688.0,1
C5,3189,Rented,Individual,65,65,No,X5,5.0,2.0,9,16104.0,0
C7,516,Rented,Individual,23,23,No,,,,15,3780.0,0
C5,735,Rented,Individual,40,40,No,X2,,,1,14058.0,0
C2,3684,Rented,Individual,60,60,No,X2,9.0,3.0,18,14674.0,0
C3,4922,Owned,Joint,61,57,No,X3,1.0,2.0,13,26208.0,1
C12,3792,Owned,Individual,56,56,No,,5.0,3.0,18,15574.0,0
C19,2466,Rented,Individual,45,45,No,X4,5.0,1.0,2,15288.0,1
C3,13,Owned,Individual,45,45,No,X2,,,19,15528.0,1
C10,1185,Rented,Individual,22,22,No,X3,1.0,3.0,14,5304.0,1
C3,3008,Rented,Individual,34,34,No,X2,,,22,12510.0,0
C6,202,Rented,Joint,23,22,Yes,X2,2.0,2.0,17,13146.0,1
C2,1256,Rented,Individual,25,25,No,,,,3,7884.0,0
C5,1240,Rented,Individual,40,40,No,X5,2.0,3.0,15,12240.0,1
C1,1303,Owned,Individual,68,68,No,X4,,,19,16562.0,1
C16,1071,Owned,Joint,44,16,Yes,X6,,,2,21190.4,1
C1,2404,Owned,Individual,31,31,No,X3,,,16,9760.0,0
C26,452,Rented,Joint,70,65,Yes,X2,,,10,25074.0,1
C3,1871,Rented,Individual,25,25,No,X6,3.0,4.0,17,11358.0,1
C2,3691,Owned,Individual,61,61,No,X2,14+,3.0,22,17602.0,0
C4,1211,Owned,Individual,20,20,No,X1,,,5,11024.0,1
C20,1119,Owned,Individual,47,47,No,,8.0,2.0,22,10746.0,0
C1,485,Owned,Joint,69,63,Yes,X4,,,21,33129.6,1
C2,3002,Owned,Individual,68,68,No,,3.0,3.0,15,20468.0,1
C1,25,Rented,Individual,42,42,No,X1,,,19,14344.0,1
C28,2429,Owned,Individual,33,33,No,X4,7.0,4.0,22,13400.0,0
C3,3001,Owned,Individual,44,44,No,X4,6.0,4.0,22,12520.0,1
C2,4300,Owned,Individual,64,64,No,,2.0,3.0,11,19040.0,1
C8,3146,Rented,Joint,43,42,Yes,X2,3.0,3.0,18,23865.6,1
C6,143,Owned,Individual,50,50,No,X4,14+,3.0,22,15652.0,1
C4,1798,Owned,Joint,57,47,Yes,,,,10,20260.8,0
C10,778,Owned,Individual,24,24,No,X2,,,18,8748.0,0
C2,3318,Owned,Individual,49,49,No,X2,,,22,17446.0,1
C17,1862,Owned,Individual,21,21,No,X3,,,2,3684.0,1
C2,18,Owned,Individual,59,59,No,X2,9.0,3.0,18,21420.0,1
C1,2835,Owned,Individual,75,75,No,X3,5.0,3.0,21,17864.0,1
C18,980,Owned,Individual,57,57,No,,13.0,1.0,19,17332.0,1
C2,745,Owned,Individual,28,28,No,X1,2.0,3.0,17,8680.0,0
C1,761,Owned,Individual,52,52,No,X1,5.0,1.0,16,12804.0,1
C1,386,Owned,Joint,70,65,No,,9.0,4.0,22,26286.0,0
C2,233,Owned,Joint,55,54,Yes,X1,6.0,3.0,18,17490.0,1
C4,308,Owned,Individual,29,29,No,X3,5.0,3.0,5,7680.0,1
C12,752,Rented,Joint,48,20,No,X4,5.0,3.0,22,23372.8,1
C2,1034,Owned,Joint,56,21,No,,9.0,3.0,22,29484.0,1
C8,3542,Rented,Individual,23,23,No,X3,3.0,1.0,16,9184.0,1
C7,274,Owned,Individual,40,40,No,,,,20,9984.0,1
C1,6,Owned,Individual,75,75,No,,9.0,3.0,16,23392.0,0
C1,1732,Owned,Individual,60,60,No,X2,,,7,18840.0,0
C19,240,Rented,Individual,25,25,No,,1.0,1.0,2,6490.0,0
C17,621,Owned,Individual,71,71,No,X6,,,12,16548.0,1
C6,122,Rented,Individual,20,20,No,,,,13,9760.0,1
C6,959,Rented,Individual,23,23,No,X1,3.0,1.0,2,3408.0,0
C4,742,Owned,Individual,37,37,No,X2,4.0,3.0,5,9424.0,1
C12,449,Rented,Individual,20,20,No,X1,,,15,8722.0,1
C2,3301,Owned,Individual,63,63,No,X1,14+,3.0,11,14976.0,0
C2,1355,Owned,Joint,49,48,Yes,X1,,,14,17766.4,1
C1,373,Rented,Individual,40,40,No,X4,2.0,3.0,5,11772.0,1
C7,2707,Owned,Individual,39,39,No,,,,22,12408.0,1
C1,1647,Rented,Individual,24,24,No,X1,1.0,1.0,12,5840.0,0
C9,1922,Owned,Individual,54,54,No,X5,6.0,3.0,22,17238.0,0
C10,1048,Rented,Individual,46,46,No,X1,1.0,3.0,18,15792.0,1
C11,374,Owned,Joint,47,46,Yes,X2,,,22,22140.8,0
C2,479,Owned,Joint,33,30,Yes,X5,3.0,3.0,22,13465.2,1
C15,1423,Rented,Joint,40,18,No,X1,,,15,14893.2,0
C1,327,Owned,Joint,45,36,Yes,X2,,,21,19157.6,0
C1,697,Rented,Individual,39,39,No,X1,4.0,1.0,16,9772.0,0
C2,203,Rented,Individual,35,35,No,X4,,,11,11736.0,0
C24,2113,Owned,Individual,42,42,No,X4,14+,3.0,6,14058.0,1
C2,165,Owned,Individual,38,38,No,,2.0,3.0,22,11648.0,1
C33,4121,Rented,Individual,22,22,No,,,,7,4158.0,0
C1,722,Rented,Joint,31,25,No,X1,9.0,3.0,7,12740.0,0
C23,366,Rented,Joint,28,26,Yes,,,,17,7859.2,1
C1,15,Owned,Individual,47,47,No,X2,5.0,3.0,5,14630.0,1
C2,1736,Owned,Individual,75,75,No,,7.0,4.0,22,20512.0,0
C8,350,Rented,Individual,37,37,No,X3,7.0,2.0,22,9888.0,1
C1,1980,Rented,Individual,29,29,No,X6,8.0,2.0,20,9520.0,0
C16,329,Rented,Individual,41,41,No,X2,,,21,14424.0,0
C3,346,Rented,Individual,30,30,No,,,,19,9184.0,1
C1,5194,Owned,Individual,75,75,No,X2,5.0,4.0,15,22392.0,1
C14,2868,Owned,Joint,71,55,Yes,,1.0,2.0,17,26291.2,1
C15,2277,Rented,Individual,48,48,No,X2,3.0,1.0,1,9376.0,0
C1,883,Owned,Joint,64,39,No,X1,3.0,1.0,19,21747.0,1
C6,195,Owned,Individual,45,45,No,X2,2.0,3.0,22,12060.0,0
C1,4,Owned,Joint,71,49,No,X2,2.0,2.0,16,28179.2,1
C11,750,Owned,Joint,50,48,Yes,X6,14+,2.0,22,20376.0,0
C2,1299,Rented,Individual,75,75,No,X1,2.0,3.0,11,18648.0,0
C15,3497,Rented,Individual,23,23,No,,,,1,6310.0,0
C11,2256,Rented,Individual,23,23,No,X4,,,17,10144.0,0
C23,375,Rented,Individual,62,62,No,X1,2.0,2.0,21,17880.0,0
C3,128,Owned,Joint,36,28,Yes,,4.0,2.0,16,11772.0,0
C3,238,Owned,Individual,54,54,No,X4,,,19,17446.0,0
C10,993,Owned,Individual,45,45,No,X1,14+,3.0,13,15080.0,0
C2,74,Owned,Joint,73,69,Yes,X1,,,3,33700.8,0
C5,735,Rented,Individual,50,50,No,X3,5.0,2.0,15,12320.0,1
C3,72,Owned,Individual,38,38,No,X1,,,18,15598.0,1
C3,1631,Owned,Joint,31,30,Yes,,2.0,1.0,16,13171.2,0
C1,450,Owned,Individual,40,40,No,,8.0,2.0,17,9280.0,1
C3,1242,Owned,Individual,45,45,No,X5,,,15,13720.0,1
C4,2688,Rented,Individual,21,21,No,X2,,,14,4872.0,1
C2,3368,Rented,Individual,33,33,No,X2,8.0,1.0,12,9728.0,0
C3,1484,Rented,Individual,23,23,No,X1,,,2,8944.0,0
C2,133,Rented,Individual,28,28,No,,5.0,2.0,15,11844.0,1
C26,2156,Owned,Individual,75,75,No,X1,2.0,3.0,10,17910.0,0
C21,4005,Rented,Joint,55,53,Yes,X2,1.0,1.0,13,17430.0,0
C21,4766,Owned,Individual,75,75,No,X1,,,15,21454.0,1
C2,1981,Owned,Individual,62,62,No,X2,8.0,3.0,22,17752.0,1
C29,1828,Rented,Joint,28,26,Yes,,5.0,3.0,15,12118.4,1
C2,1734,Rented,Individual,28,28,No,X4,2.0,1.0,2,5552.0,1
C9,264,Rented,Individual,55,55,No,X2,5.0,3.0,21,16860.0,0
C6,1594,Owned,Individual,75,75,No,X5,14+,4.0,17,20096.0,1
C3,2440,Rented,Joint,39,28,Yes,,6.0,1.0,9,18547.2,0
C10,754,Owned,Individual,43,43,No,X4,,,14,11682.0,1
C2,256,Owned,Joint,52,48,Yes,,14+,1.0,22,28266.0,1
C5,1610,Rented,Individual,23,23,No,X2,1.0,1.0,14,8208.0,0
C1,1651,Owned,Individual,62,62,No,X6,8.0,3.0,8,15860.0,1
C1,2240,Owned,Individual,75,75,No,X2,4.0,2.0,17,22270.0,0
C2,1567,Owned,Joint,64,53,Yes,X5,4.0,4.0,3,31404.8,0
C7,1715,Owned,Individual,25,25,No,X4,1.0,4.0,15,7742.0,0
